user,user_url,comment_date,comment,course_time,star,like
梁高超,www.icourse163.org/home.htm?userId=1030606636,2019/10/28,"可以有更多的作业，给那些比较闲的人，练习一下
",10,4,1
零mooc592,www.icourse163.org/home.htm?userId=1140637557,2019/10/23,还能说啥嵩天老师牛皮,9,5,1
是狄克呀,www.icourse163.org/home.htm?userId=1143679580,2019/10/18,Python是世界上最好的语言（手动狗头）！！！,10,5,1
leemoocv,www.icourse163.org/home.htm?userId=1015074086,2019/10/15,老师讲的通俗易懂、循序渐进、挺好的,10,5,1
ykt55278810491666831,www.icourse163.org/home.htm?userId=1386940279,2019/10/15,课程讲的非常好,10,4,1
是千渡啊丶,www.icourse163.org/home.htm?userId=1017891219,2019/10/10,嵩天老师讲的太好了，循序渐进！,10,5,1
修罗唱国歌,www.icourse163.org/home.htm?userId=1402522675,2019/10/10,"学习这个课程能参加计算机二级吗
",10,5,1
Smart鱼,www.icourse163.org/home.htm?userId=5720296,2019/9/27,学习了两期了，上一期可惜没拿到证书,10,5,1
mooc1469270219299,www.icourse163.org/home.htm?userId=1018772744,2019/9/27,视频讲解简单明了，有理有据，但视频被分割成了很多小视频，不便集中学习，另外，想回顾某以短视频内容时，索引不是很方便,10,4,1
吴晟昊2019091617014,www.icourse163.org/home.htm?userId=1395856980,2019/9/27,看过这么多慕课，再也找不到一门这么简洁，清晰，有字幕的课了。授课方式极佳，老师形象也好。真心舒服，爱了,10,5,1
祡瀟繈,www.icourse163.org/home.htm?userId=1146293932,2019/9/26,老师讲的很好，例子举得也很好，人长得也帅，bgm也好听，好就完事了！,9,5,1
騎毛驢撞交警,www.icourse163.org/home.htm?userId=1148651414,2019/9/26,课程很不错哦 老师讲的很有趣哦  很好理解,9,5,1
mooc55871250033945255,www.icourse163.org/home.htm?userId=1387364151,2019/9/24,老师讲的很透彻，很不错,10,5,1
笨鸟飞不起来,www.icourse163.org/home.htm?userId=1147102176,2019/9/22,不愧是北京理工大学的python讲师，认真学习课程，结束后是真的可以写出100行代码的，可以入门python了,10,5,1
NJUPTB19020824张佳澎,www.icourse163.org/home.htm?userId=1395494421,2019/9/20,讲的真的非常好 ,10,5,1
mooc1488203423725,www.icourse163.org/home.htm?userId=1024538243,2019/9/20,我是中南大学研究生，平时写C  /Java的语言，之前一直没碰过python。第一次接触python就是上的嵩天老师的网络爬虫课程（也是国家精品课程嘛），觉得老师讲的非常好。又回过头补充看《Python语言程序设计》，真的是印象深刻，受益匪浅，不仅仅是编程方面，还有天天向上的力量、爬虫、绘图、编程别人不会说的概念、基础知识、举一反三环节等，课程体系很完备。希望嵩天老师以后多多出课程，持续关注您！,9,5,1
我是东东啊,www.icourse163.org/home.htm?userId=1399340046,2019/9/20,这是我看的最好的一门课，逻辑清晰明了,10,5,1
念旧mooc354,www.icourse163.org/home.htm?userId=1399284814,2019/9/18,第一次用  感觉还可以,10,4,1
枫叶秦,www.icourse163.org/home.htm?userId=1146726029,2019/9/18,非常适合大学生在线学习，期待更好的你,10,3,1
Mckuen,www.icourse163.org/home.htm?userId=1030021369,2019/9/13,"2019难忘的夏天
print (""hello world"")",9,5,1
悠悠二亩地,www.icourse163.org/home.htm?userId=1396307307,2019/9/9,老师讲的简单易懂，语言很专业,9,5,1
mooc1107822078492952,www.icourse163.org/home.htm?userId=1397940247,2019/9/2,非常不错，激发了我学编程的兴趣,9,5,1
　　ykt1523487580923,www.icourse163.org/home.htm?userId=1138962295,2019/9/1,"shou yi  fei qiang
",9,5,1
捕风的Andy,www.icourse163.org/home.htm?userId=1144373142,2019/8/29,一起奇妙的研学之旅,9,5,1
mooc100936147565695151,www.icourse163.org/home.htm?userId=1397291471,2019/8/28,老师讲课内容很仔细。,9,5,1
中贰小青年,www.icourse163.org/home.htm?userId=1390276282,2019/8/28,学到很多，收获满满,9,5,1
venumos,www.icourse163.org/home.htm?userId=7620084,2019/8/27,课程非常的用心，简单易懂，我从一个python小白，通过连续1周的集中学习，基本对python语法有一定的了解和掌握，已然开始慢慢喜欢python。希望自己后续按照嵩老师建议的学习路径和规划，继续深度学习python语言。谢谢北京理工大学的教师团队，为你们辛勤的付出点赞。,9,5,1
诗屋哎,www.icourse163.org/home.htm?userId=1020913557,2019/8/27,"哭着学完c/c   , 现在学Python 竟然笑出了声。",9,5,1
mooc68242584511717630,www.icourse163.org/home.htm?userId=1397515460,2019/8/25,棒棒的sha,9,5,1
FtMoy,www.icourse163.org/home.htm?userId=1397606957,2019/8/24,非常好的一个python，学习课程。老师从根本原理上去讲解知识，很容易记住，学习过程也轻松。相比于网上其它python教程一上来就给你介绍这个那个概念，简直好到爆。,9,5,1
mooc-hxj1996,www.icourse163.org/home.htm?userId=1395537841,2019/8/22,本来以为只是一般的教学培训课，一路学下来感觉干货很多，不但从教学理念，而且从教学技能都有了很大的提高！,9,5,1
RIU_Y,www.icourse163.org/home.htm?userId=1139944382,2019/8/21,我还能说啥呢，都给五星了,9,5,1
A-MengXY,www.icourse163.org/home.htm?userId=1396533883,2019/8/21,很好，讲解的内容很生动，也学习到了很多的东西,9,5,1
微澜的大白,www.icourse163.org/home.htm?userId=1390123169,2019/8/21,课程很棒，主要是能结合实际的例子去讲授会增加趣味性，减少枯燥性，是一门很好的课程，大力支持,9,5,1
mooc的雅尔雅尔,www.icourse163.org/home.htm?userId=1393795966,2019/8/21,很喜欢，感受到了python的魅力和强大，给的栗子和资源也很好用，但是有些库或者方法，现在已经无法使用了，但课程里还是在教旧的库或方法（例如制作词云的时候用到的scipy.mise里的imread方法，现在已经不能用了，后来我是换了imageio库里的imread方法继续使用的），希望老师能快点更新这些内容。还有就是有些库的安装其实是比较麻烦的（比如wordcloud库，它在命令行下用pip直接安装是会报错的，后来我也是自己去下载已编译文件安装的，但是真的...,9,4,1
李溶涛,www.icourse163.org/home.htm?userId=1387173854,2019/8/20,感觉老师讲的挺好的，练习也到位，很有收获,9,5,1
胖酒猴,www.icourse163.org/home.htm?userId=1024015138,2019/8/19,开始学的很轻松，后期得多看几遍,9,5,1
李天豪2018311150中澳18-3,www.icourse163.org/home.htm?userId=1145701984,2019/8/18,"emm目前看过免费课程中最好的一个了
但是在第七章作业及学习资料中第一个ppt中第11页有个小错误
应该是空集合用set()建立",9,5,1
Discovermooc15,www.icourse163.org/home.htm?userId=1385317038,2019/8/18,清晰明了，好玩有趣。,9,5,1
编程小王子mooc,www.icourse163.org/home.htm?userId=1384806619,2019/8/18,讲的很基础，非常适合我这种没有学过的小白,9,5,1
mooc101516521268300801,www.icourse163.org/home.htm?userId=1397510822,2019/8/14,太快了把。,9,1,1
Cogs,www.icourse163.org/home.htm?userId=1144111419,2019/8/14,很NICE,9,5,1
hit1182800215,www.icourse163.org/home.htm?userId=1141647215,2019/8/13,"我的感受是这门课对小白非常非常友好，只要按照课程从前向后听就可以保证后面的内容不会有不知道的地方，因为前面没讲到的后面绝对不会理所当然的当作听着知道讲下去，稍微超出听者知识水平的地方都会说明白或者说""不明白也没关系""。而且没有什么枯燥的感觉，而且嵩老师特别深入浅出，把握重要信息，讲给学生。",9,5,1
sky8976,www.icourse163.org/home.htm?userId=1440967,2019/8/11,内容很好，很详实。分章节学起来比较有节奏，章节里面有小节，可以碎片化学习。赞~,9,4,1
BJTUSXW17292012,www.icourse163.org/home.htm?userId=1028690159,2019/8/9,学到很多知识,9,5,1
mooc59278772259448463,www.icourse163.org/home.htm?userId=1389341512,2019/8/6,非常好，希望有更多类似课程,9,5,1
学海无涯任重道远,www.icourse163.org/home.htm?userId=1148024076,2019/8/2,老师讲课思路清晰，讲课内容由易到难，循序渐进，这种上课模式还是非常不错的！,8,5,1
livevi,www.icourse163.org/home.htm?userId=6940528,2019/7/31,非常好好，字数不够，我再说一遍非常好,9,5,1
mooc90711340523082476,www.icourse163.org/home.htm?userId=1397009886,2019/7/30,讲的还行，视频剪的太碎了,9,4,1
测控机1502李若章,www.icourse163.org/home.htm?userId=1029838159,2019/7/24,题目可以难一点吗,9,5,1
zdf_1255,www.icourse163.org/home.htm?userId=1384604365,2019/7/23,老师讲的很好,9,5,1
214-陈元,www.icourse163.org/home.htm?userId=1388780424,2019/7/23,受益匪浅的哈,9,5,1
我吃大西瓜,www.icourse163.org/home.htm?userId=9135376,2019/7/19,和之前学习的课程枯燥感不一样，这些老师的讲解，真的非常容易让学生听进去，听进去是学进去的前提,9,5,1
mooc扶摇直上,www.icourse163.org/home.htm?userId=1384231760,2019/7/17,超级棒！老师上课很有趣，很用心，体验感很好，是我到目前为止上过的最好的课程。真的超级棒！！！认真按照老师的要求来，真的可以学到很多。,9,5,1
嘿肖战我超甜啦啦啦啦啦啦,www.icourse163.org/home.htm?userId=1388453810,2019/7/16,"The teacher is very good at teaching ,which makes me very believe in him.
In a word , i like the teacher.",9,5,1
天赐儿,www.icourse163.org/home.htm?userId=1135082577,2019/7/12,内容由浅入深，非常容易理解，尤其是画图形那部分的设计，很吸引人，可以扩展出多种图形的画法，温度转换内容的设计，通过简单的案例，就学习了非常多的python知识，感谢老师们的精心设计!,9,5,1
潘颢,www.icourse163.org/home.htm?userId=1396086516,2019/7/12,人生苦短，我选Python,9,5,1
今天wo学习了吗,www.icourse163.org/home.htm?userId=1139737289,2019/7/10,nice！！！,9,5,1
拖鞋Curry,www.icourse163.org/home.htm?userId=1029162441,2019/7/9,嵩天老师以及为我们带来这门课的所有老师辛苦了，讲得真的太好了！让我又有了重拾编程的勇气，谢谢你们！期待给我们带来有关Python更广、更深的内容！,9,5,1
-飯团-,www.icourse163.org/home.htm?userId=1140164961,2019/7/6,嵩天老师讲得很不错 条理清晰 通俗易懂,9,5,1
mooc周国军,www.icourse163.org/home.htm?userId=1395554121,2019/7/4,课程视频录得很精致，老师讲课很精彩。,9,5,1
小小仙呐,www.icourse163.org/home.htm?userId=1034158312,2019/7/4,和Java一样，非常好,9,5,1
ykt83148837223521129,www.icourse163.org/home.htm?userId=1383968479,2019/7/3,课程通俗易懂，结合各种案例，并举一反三能够以极大的兴趣对各知识点快速掌握并应用~,8,5,1
mooc15033364485079406,www.icourse163.org/home.htm?userId=1150577343,2019/6/27,从Bilibili的弹幕中知道嵩天老师的这个python课程，课程的设计和讲解都十分优秀，让我这想学会python的编程小白，快速有效的掌握python语言的使用和编程思维,8,5,1
ykt1511523475150,www.icourse163.org/home.htm?userId=1033849551,2019/6/20,老师的教学内容，深入浅出，容易理解，很能吸引我继续学下去。只是我看到这个课程时间比较晚，已经结课了，所以部分的下载链接上的内容下不到了。,8,5,1
crystalapril,www.icourse163.org/home.htm?userId=1389363027,2019/6/18,"嵩天老师讲课深入浅出，把很多基本原理给解释清楚了，而不仅仅教你怎么去应用，这点很重要，很多课程这点做的不够好。

希望嵩天老师有时间的话，可以再开一个课程，讲解一下python高级用法，例如 面向对象，生成器，装饰器等，自学的时候感觉不太好理解。

谢谢嵩老师",8,5,1
mooc63137214464541155,www.icourse163.org/home.htm?userId=1392430090,2019/6/16,老师讲的太棒了，内容清晰紧凑，知识点的提示对初学者非常友好,4,5,1
feng_star,www.icourse163.org/home.htm?userId=1390817259,2019/6/13,希望老师能详细多讲一些python代码，以加深印象和理解。,8,5,1
木铎金声,www.icourse163.org/home.htm?userId=4900955,2019/6/12,老师讲得非常好,8,5,1
mooc1516341957397,www.icourse163.org/home.htm?userId=1035946220,2019/6/10,通俗易懂 由浅入深 逐级递增 ，建议将相关的英文字母缩略顺口带出，比方说turtle.fd() fd应该是forward的缩写，如此甚好,8,4,1
mooc4556664512,www.icourse163.org/home.htm?userId=1150074939,2019/6/5,学习到python的第8周，但是还没有开始这一周的内容。之前学习编程之类的太理论了，这次运用python自带的idel进行练习，但是自己写程序经常报错。课后的python123的习题，选择题还好，编程题自己苦苦思考了半天，还是0分，就很自闭了吧。不过有题目促进自己往前赶进度，还是挺好的事情吧。在平时学习中，每次看见shell界面的那些错误类型，心里面都很累啊。之前学习过c语言，但是也仅仅停留在通过考试的程度，但是实际应用却一丁点都不会。现在阅读很多优秀的算...,8,5,1
rookieprs,www.icourse163.org/home.htm?userId=1390747716,2019/6/5,这个教程真的很好，我服啦,8,5,1
下棋乐无穷,www.icourse163.org/home.htm?userId=1390697107,2019/6/5,老师的讲解很详细，循序渐进，很好。,8,5,1
